id,artistName,endTime,msPlayed,trackName
8009,Cages,2024-01-19 21:58:00,80320,Listening
8010,Ennio Morricone,2024-01-20 04:32:00,150000,Cinema Paradiso (Main Theme)
8011,Ennio Morricone,2024-01-20 04:34:00,140200,Maturity
8012,Ennio Morricone,2024-01-20 04:36:00,93466,Love Theme
8013,Ennio Morricone,2024-01-20 04:38:00,135226,Childhood and Manhood
8014,Ennio Morricone,2024-01-20 04:39:00,79533,While Thinking About Her Again
8015,Ennio Morricone,2024-01-20 04:42:00,168866,Love Theme (2nd Version)
8016,Ennio Morricone,2024-01-20 04:44:00,102600,Toto and Alfredo
8017,Ennio Morricone,2024-01-20 04:48:00,258000,After The Destruction (Extended Version)
8018,Ennio Morricone,2024-01-20 04:52:00,249026,Love Theme For Nata
8019,Ennio Morricone,2024-01-20 04:55:00,144573,Visit to the Cinema
8020,Ennio Morricone,2024-01-20 04:57:00,136560,First Youth
8021,Ennio Morricone,2024-01-20 04:59:00,117840,Four Interludes
8022,Ennio Morricone,2024-01-20 05:02:00,209266,From American Sex Appeal to the First Fellini
8023,Ennio Morricone,2024-01-20 05:06:00,200173,Love Theme (3rd Version)
8024,Ennio Morricone,2024-01-20 05:08:00,128333,Projection For Two
8025,Ennio Morricone,2024-01-20 05:09:00,81026,Toto and Alfredo (2nd Version)
8026,Ennio Morricone,2024-01-20 05:11:00,124000,Visit to the Cinema (2nd Version)
8027,Ennio Morricone,2024-01-20 05:12:00,76626,Maturity (2nd Version)
8028,Ennio Morricone,2024-01-20 05:14:00,111400,For Elena
8029,Ennio Morricone,2024-01-20 05:17:00,178666,Cinema Paradiso
8030,Ennio Morricone,2024-01-20 05:20:00,150000,Cinema Paradiso (Main Theme)
8031,Ennio Morricone,2024-01-20 05:22:00,140200,Maturity
8032,Ennio Morricone,2024-01-20 05:24:00,93466,Love Theme
8033,Ennio Morricone,2024-01-20 05:26:00,135226,Childhood and Manhood
8034,Ennio Morricone,2024-01-20 05:27:00,79533,While Thinking About Her Again
8035,Ennio Morricone,2024-01-20 05:30:00,168866,Love Theme (2nd Version)
8036,Ennio Morricone,2024-01-20 05:32:00,102600,Toto and Alfredo
8037,Ennio Morricone,2024-01-20 05:36:00,258000,After The Destruction (Extended Version)
8038,Ennio Morricone,2024-01-20 05:40:00,249026,Love Theme For Nata
8039,Ennio Morricone,2024-01-20 05:43:00,144573,Visit to the Cinema
8040,Ennio Morricone,2024-01-20 05:45:00,136560,First Youth
8041,Ennio Morricone,2024-01-20 05:47:00,117840,Four Interludes
8042,Ennio Morricone,2024-01-20 05:50:00,209266,From American Sex Appeal to the First Fellini
8043,Ennio Morricone,2024-01-20 05:54:00,200173,Love Theme (3rd Version)
8044,Ennio Morricone,2024-01-20 05:56:00,128333,Projection For Two
8045,Ennio Morricone,2024-01-20 05:57:00,81026,Toto and Alfredo (2nd Version)
8046,Ennio Morricone,2024-01-20 05:59:00,124000,Visit to the Cinema (2nd Version)
8047,Ennio Morricone,2024-01-20 06:01:00,76626,Maturity (2nd Version)
8048,Ennio Morricone,2024-01-20 06:02:00,111400,For Elena
8049,Ennio Morricone,2024-01-20 06:05:00,178666,Cinema Paradiso
8050,Ennio Morricone,2024-01-20 06:06:00,37266,Cinema Paradiso (Main Theme)
8051,Gen Hoshino,2024-01-20 13:48:00,258407,喜劇
8052,Gen Hoshino,2024-01-20 13:52:00,250333,光の跡
8053,Gen Hoshino,2024-01-20 13:56:00,191666,生命体
8054,Gen Hoshino,2024-01-20 14:00:00,241466,SUN
8055,Gen Hoshino,2024-01-20 14:05:00,290000,不思議
8056,Gen Hoshino,2024-01-20 14:08:00,193000,生命体
8057,Gen Hoshino,2024-01-20 14:11:00,192333,おともだち
8058,Gen Hoshino,2024-01-20 14:15:00,205200,Beyond the Sequence
8059,Gen Hoshino,2024-01-20 14:18:00,182000,Pop Virus
8060,Gen Hoshino,2024-01-20 14:24:00,324000,Family Song
8061,Gen Hoshino,2024-01-20 14:28:00,270466,Week End
8062,Gen Hoshino,2024-01-20 14:33:00,280666,アイデア
8063,Gen Hoshino,2024-01-20 14:36:00,205888,くだらないの中に
8064,Jess Glynne,2024-01-20 14:36:00,3482,I'll Be There
8065,Katie Melua,2024-01-20 14:39:00,1007,Wonderful Life
8066,Jon Boden,2024-01-20 14:39:00,166186,How Long Will I Love You
8067,Saco,2024-01-20 14:46:00,171578,Take Me Home
8068,Edward Sharpe & The Magnetic Zeros,2024-01-20 14:51:00,306373,Home (2019 Remaster)
8069,Jason Mraz,2024-01-20 14:55:00,189613,Lucky
8070,JP Cooper,2024-01-20 14:58:00,220290,September Song
8071,NSH,2024-01-20 15:01:00,147125,Sunbeams
8072,Train,2024-01-20 15:04:00,216773,"Hey, Soul Sister"
8073,Hans Zimmer,2024-01-20 15:06:00,95826,Dream Kitchen
8074,Israel Kamakawiwo'ole,2024-01-20 15:11:00,308026,Somewhere Over The Rainbow_What A Wonderful World
8075,Aaron Espe,2024-01-20 15:14:00,159600,Making All Things New
8076,Papooz,2024-01-20 15:16:00,120165,Ulysses and the Sea
8077,NEIL FRANCES,2024-01-20 20:14:00,23034,dancing
8078,Jack Johnson,2024-01-20 20:14:00,38361,Better Together
8079,Jon Boden,2024-01-20 20:14:00,17391,How Long Will I Love You
8080,Joonas Tuuri Quartet,2024-01-20 20:19:00,279253,At That Moment
8081,Morten Schantz,2024-01-20 20:26:00,415802,Hidden Island
8082,Joey Alexander,2024-01-20 20:31:00,282386,Draw Me Nearer
8083,Bill Charlap Trio,2024-01-20 20:38:00,424946,Make Me Rainbows
8084,Jon Davis,2024-01-20 20:42:00,245698,My Cherie Amour
8085,Battista Lena,2024-01-20 20:47:00,290447,My One and Only Love
8086,Armel Dupas Trio,2024-01-20 20:52:00,288385,Habanera
8087,Zander Jazz Trio,2024-01-20 20:55:00,182749,Let There Be Love
8088,Gene Hart Trio,2024-01-20 20:58:00,221893,Gone With The Wind
8089,Connie Han,2024-01-20 21:04:00,322693,Captain’s Song
8090,Aldo Romano,2024-01-20 21:08:00,246633,L.A. 58
8091,Dan Cray Trio,2024-01-20 21:15:00,401813,Summer In Central Park
8092,The Jazz Cultivators,2024-01-20 21:18:00,221875,Speak Low
8093,Lorenzo Tucci,2024-01-20 21:24:00,318000,Tutto
8094,Julia Hülsmann Quartet,2024-01-20 21:30:00,372823,Made Of Wood
8095,Sebastian Gahler,2024-01-20 21:34:00,239164,Girlfriend with Magical Ears - Two Moons Analog Session
8096,Pat Coil,2024-01-20 21:38:00,274554,Letter To Evan
8097,Fredrik Kronkvist,2024-01-20 21:43:00,304293,Theme for Ernie
8098,Rolf Kühn,2024-01-20 21:51:00,476992,What Are You Doing the Rest of Your Life?
8099,Gábor Bolla,2024-01-20 21:59:00,472640,Monky Donkey
8100,Jerry Bergonzi,2024-01-20 22:02:00,173714,I Will Never Stop Loving You
8101,Gabriel Latchin Trio,2024-01-20 22:07:00,267240,Arthur Go
8102,Harry Allen,2024-01-20 22:11:00,278386,There Should Be
8103,Mike Casey,2024-01-20 22:16:00,293582,Unforgettable
8104,Joey Alexander,2024-01-20 22:19:00,140895,Hesitation
8105,Cyrus Chestnut,2024-01-20 22:24:00,305565,Darn That Dream
8106,Omer Klein,2024-01-20 22:32:00,519008,One Step at a Time
8107,James Earle Trio,2024-01-20 22:35:00,166595,If You Want To
8108,Ballroom Jazz Collective,2024-01-20 22:39:00,218591,The Old Country
8109,Keith Jarrett Trio,2024-01-20 22:45:00,398160,Summer Night
8110,Sentimental Mood Trio,2024-01-20 22:50:00,259051,There Is No Greater Love
8111,CMC 3,2024-01-20 22:54:00,255623,Dear Old Stockholm
8112,Aaron Goldberg,2024-01-20 22:59:00,320540,Isn't This My Sound Around Me
8113,Gathering in Jazz,2024-01-20 23:03:00,197665,The Shape of Blue
8114,Rob Van Bavel,2024-01-20 23:08:00,311800,Every time we say goodbye
8115,Bergsundet,2024-01-20 23:12:00,229166,Three Views Of A Secret
8116,Christian Jacob,2024-01-20 23:17:00,309091,A Ballad for Now
8117,Skrillex,2024-01-23 12:14:00,193690,Fine Day Anthem
8118,Duskus,2024-01-23 12:16:00,126043,Let Go
8119,Duskus,2024-01-23 12:18:00,743,Let Go
8120,TSHA,2024-01-23 12:18:00,510,Galdem (Intro)
8121,TSHA,2024-01-23 12:18:00,108429,Galdem (Intro)
8122,Bonobo,2024-01-23 12:18:00,10517,Elysian
8123,Skrillex,2024-01-23 12:21:00,193690,Fine Day Anthem
8124,Duskus,2024-01-23 12:23:00,126043,Let Go
8125,TSHA,2024-01-23 12:25:00,108429,Galdem (Intro)
8126,Bonobo,2024-01-23 12:28:00,182293,Elysian
8127,Delara,2024-01-23 12:31:00,2136,Josefin
8128,Mokita,2024-01-23 12:31:00,928,Lonely City
8129,Pyotr Ilyich Tchaikovsky,2024-01-23 12:31:00,6351,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
8130,Rosa Linn,2024-01-23 12:31:00,179551,SNAP
8131,Hikaru Utada,2024-01-23 12:31:00,441,Beautiful World
8132,Skrillex,2024-01-23 12:35:00,193690,Fine Day Anthem
8133,Duskus,2024-01-23 12:37:00,126043,Let Go
8134,TSHA,2024-01-23 12:39:00,108429,Galdem (Intro)
8135,Bonobo,2024-01-23 12:42:00,182293,Elysian
8136,Rosa Linn,2024-01-23 12:45:00,179551,SNAP
8137,Mokita,2024-01-23 12:47:00,441,Lonely City
8138,Pyotr Ilyich Tchaikovsky,2024-01-23 12:47:00,138124,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
8139,Hikaru Utada,2024-01-23 12:47:00,905,Beautiful World
8140,Delara,2024-01-23 12:50:00,214187,Josefin
8141,Grand Corps Malade,2024-01-23 12:55:00,241693,Dimanche soir
8142,Grand Corps Malade,2024-01-23 12:58:00,229133,On a pris le temps
8143,Grand Corps Malade,2024-01-23 13:01:00,155209,Chemins de traverse
8144,Skrillex,2024-01-23 19:42:00,67686,Fine Day Anthem
8145,KAROL G,2024-01-23 19:42:00,7546,PROVENZA
8146,sakanaction,2024-01-23 19:48:00,45679,ミュージック
8147,sakanaction,2024-01-23 19:48:00,322986,ミュージック
8148,sakanaction,2024-01-24 21:10:00,64103,ミュージック
8149,Ryuichi Sakamoto,2024-01-24 21:11:00,5178,Merry Christmas Mr. Lawrence
8150,Yehezkel Raz,2024-01-24 21:12:00,71581,Ballerina
8151,Justin Hurwitz,2024-01-24 21:13:00,75706,Armstrong Cabin
8152,Thomas Newman,2024-01-24 21:14:00,76133,Nemo Egg (Main Title)
8153,Jóhann Jóhannsson,2024-01-24 21:15:00,65040,Chalkboard
8154,Max Richter,2024-01-24 21:17:00,75849,The Departure
8155,Hans Zimmer,2024-01-24 21:19:00,126959,Cornfield Chase
8156,Fabrizio Paterlini,2024-01-24 21:21:00,111442,Rue des trois frères
8157,Justin Hurwitz,2024-01-24 21:23:00,145973,The Armstrongs
8158,Ryuichi Sakamoto,2024-01-24 21:24:00,84800,Dream 〜夢のパピー
8159,Jóhann Jóhannsson,2024-01-24 21:27:00,123157,Forces of Attraction
8160,Max Richter,2024-01-24 21:28:00,78546,Vladimir's Blues
8161,Austin Farwell,2024-01-24 21:30:00,126359,New Home
8162,Aphex Twin,2024-01-24 21:32:00,125520,Avril 14th
8163,Ludovico Einaudi,2024-01-24 21:35:00,191906,L'Origine Nascosta
8164,Justin Hurwitz,2024-01-24 21:37:00,105933,Sextant
8165,Jóhann Jóhannsson,2024-01-24 21:40:00,172444,A Model of the Universe
8166,Max Richter,2024-01-24 21:42:00,100013,Written on the Sky
8167,Antonio Vivaldi,2024-01-24 21:43:00,112352,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156 by F. Christl)"
8168,Hans Zimmer,2024-01-24 21:50:00,199422,Day One (Interstellar Theme)
8169,Ryuichi Sakamoto,2024-01-24 21:52:00,161465,The Revenant Main Theme
8170,Ólafur Arnalds,2024-01-24 21:57:00,251626,Happiness Does Not Wait
8171,Jóhann Jóhannsson,2024-01-24 21:59:00,157221,Domestic Pressures
8172,Justin Hurwitz,2024-01-24 22:01:00,87213,Engagement Party
8173,Thomas Newman,2024-01-24 22:04:00,186066,American Beauty
8174,Howard Shore,2024-01-24 22:11:00,175040,Concerning Hobbits
8175,Peter Sandberg,2024-01-24 22:14:00,135668,Remove The Complexities
8176,Ludovico Einaudi,2024-01-24 22:17:00,198649,Wind Song
8177,Jóhann Jóhannsson,2024-01-24 22:19:00,101572,"Cambridge, 1963"
8178,Ólafur Arnalds,2024-01-24 22:21:00,131923,saman
8179,Justin Hurwitz,2024-01-24 22:21:00,1015,Mia & Sebastian’s Theme
8180,louke's beats,2024-01-25 11:36:00,9053,happy moggie
8181,Sia,2024-01-25 11:36:00,12373,Gimme Love
8182,shae,2024-01-25 11:39:00,197595,Anybody
8183,Mitski,2024-01-25 11:41:00,137773,My Love Mine All Mine
8184,Tate McRae,2024-01-25 11:42:00,47085,greedy
8185,Germaine Tailleferre,2024-01-25 11:45:00,166386,Valse lente
8186,Akira Kosemura,2024-01-25 11:47:00,157554,Aono & Akine
8187,Ludovico Einaudi,2024-01-25 11:53:00,353115,Nuvole Bianche
8188,Skrillex,2024-01-25 11:57:00,193690,Fine Day Anthem
8189,Duskus,2024-01-25 11:59:00,126043,Let Go
8190,TSHA,2024-01-25 12:01:00,108429,Galdem (Intro)
8191,Bonobo,2024-01-25 12:04:00,182293,Elysian
8192,Rosa Linn,2024-01-25 15:23:00,4800,SNAP
8193,Skrillex,2024-01-25 15:26:00,193690,Fine Day Anthem
8194,Duskus,2024-01-25 15:30:00,126043,Let Go
8195,TSHA,2024-01-25 15:32:00,108429,Galdem (Intro)
8196,Bonobo,2024-01-25 15:35:00,182293,Elysian
8197,Pyotr Ilyich Tchaikovsky,2024-01-25 15:38:00,6158,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
8198,Rosa Linn,2024-01-25 15:38:00,179551,SNAP
8199,Skrillex,2024-01-25 15:41:00,193690,Fine Day Anthem
8200,Duskus,2024-01-25 15:43:00,126043,Let Go
8201,TSHA,2024-01-25 15:45:00,108429,Galdem (Intro)
8202,Cheat Codes,2024-01-25 15:46:00,3626,No Promises (feat. Demi Lovato)
8203,Duskus,2024-01-25 15:46:00,128,Let Go
8204,Rosa Linn,2024-01-25 15:46:00,1994,SNAP
8205,TSHA,2024-01-25 15:46:00,256,Galdem (Intro)
8206,Skrillex,2024-01-25 15:46:00,213,Fine Day Anthem
8207,Bonobo,2024-01-25 15:46:00,78208,Elysian
8208,Bonobo,2024-01-25 15:46:00,202,Elysian
8209,Future,2024-01-25 15:46:00,1983,Selfish (feat. Rihanna)
8210,Skrillex,2024-01-25 15:47:00,9088,Fine Day Anthem
8211,Skrillex,2024-01-25 15:50:00,193690,Fine Day Anthem
8212,Nu Aspect,2024-01-25 15:53:00,194107,Miss You
8213,Fred again..,2024-01-25 15:55:00,133026,Billie (loving arms)
8214,Elley Duhé,2024-01-25 15:56:00,4565,MONEY ON THE DASH
8215,Sam Feldt,2024-01-25 15:56:00,42602,Crying On The Dancefloor
8216,CH4YN,2024-01-25 15:58:00,112551,How I Fell in Love
8217,Disclosure,2024-01-25 16:01:00,208524,You & Me - Rivo Remix
8218,RSCL,2024-01-25 16:04:00,134400,Echo
8219,Fred again..,2024-01-25 16:05:00,54799,ten
8220,Nu Aspect,2024-01-25 16:08:00,191166,Sinner
8221,Maddix,2024-01-25 16:09:00,85688,My Gasoline
8222,VisionV,2024-01-25 16:12:00,165961,Lonely
8223,Lavern,2024-01-25 16:13:00,60812,Hold Me
8224,Alok,2024-01-25 16:16:00,175500,Jungle
8225,BUNT.,2024-01-25 16:19:00,158760,Clouds
8226,Rosa Linn,2024-01-25 16:24:00,33687,SNAP
8227,Fred again..,2024-01-25 16:45:00,111714,Clara (the night is dark)
8228,Nu Aspect,2024-01-25 16:49:00,30641,Miss You
8229,Skrillex,2024-01-25 16:49:00,193690,Fine Day Anthem
8230,Nu Aspect,2024-01-25 16:52:00,4273,Miss You
8231,Skrillex,2024-01-25 16:52:00,193690,Fine Day Anthem
8232,Elley Duhé,2024-01-25 16:56:00,1461,MONEY ON THE DASH
8233,Sam Feldt,2024-01-25 16:56:00,5146,Crying On The Dancefloor
8234,CH4YN,2024-01-25 16:56:00,1514,How I Fell in Love
8235,Fred again..,2024-01-25 16:56:00,217265,Billie (loving arms)
8236,Disclosure,2024-01-25 17:00:00,208524,You & Me - Rivo Remix
8237,RSCL,2024-01-25 17:02:00,134400,Echo
8238,Fred again..,2024-01-25 17:03:00,40416,ten
8239,Nu Aspect,2024-01-25 17:03:00,18709,Sinner
8240,Maddix,2024-01-25 17:04:00,62357,My Gasoline
8241,VisionV,2024-01-25 17:07:00,165961,Lonely
8242,Lavern,2024-01-25 17:09:00,140000,Hold Me
8243,Alok,2024-01-25 17:11:00,101614,Jungle
8244,BUNT.,2024-01-25 17:13:00,158760,Clouds
8245,Fred again..,2024-01-25 17:22:00,245966,Clara (the night is dark)
8246,Sarz,2024-01-25 17:23:00,56960,Yo Fam!
8247,Skrillex,2024-01-25 17:26:00,195937,Butterflies
8248,Tiësto,2024-01-25 17:29:00,147692,Drifting
8249,Sonny Fodera,2024-01-25 17:31:00,97951,Asking
8250,Supermode,2024-01-25 17:31:00,1770,Tell Me Why - MEDUZA Remix
8251,Chris Lake,2024-01-25 17:34:00,182421,Turn off the Lights - Cages Remix
8252,Romy,2024-01-25 17:34:00,4405,Strong
8253,Fred again..,2024-01-25 17:46:00,69333,adore u
8254,Nu Aspect,2024-01-25 17:49:00,4636,Miss You
8255,Skrillex,2024-01-25 17:49:00,193690,Fine Day Anthem
8256,Elley Duhé,2024-01-25 17:49:00,1471,MONEY ON THE DASH
8257,Sam Feldt,2024-01-25 17:49:00,202,Crying On The Dancefloor
8258,Fred again..,2024-01-25 17:49:00,1514,Billie (loving arms)
8259,CH4YN,2024-01-25 17:51:00,112551,How I Fell in Love
8260,Disclosure,2024-01-25 17:54:00,208524,You & Me - Rivo Remix
8261,RSCL,2024-01-25 17:57:00,134400,Echo
8262,Fred again..,2024-01-25 18:00:00,181545,ten
8263,Maddix,2024-01-25 18:03:00,37109,My Gasoline
8264,Nu Aspect,2024-01-25 18:03:00,191166,Sinner
8265,VisionV,2024-01-25 18:25:00,8108,Lonely
8266,Nu Aspect,2024-01-25 18:32:00,4550,Miss You
8267,Disclosure,2024-01-25 18:32:00,629,You & Me - Rivo Remix
8268,Skrillex,2024-01-25 18:32:00,362159,Fine Day Anthem
8269,Elley Duhé,2024-01-25 18:32:00,1237,MONEY ON THE DASH
8270,Fred again..,2024-01-25 18:32:00,800,ten
8271,Sam Feldt,2024-01-25 18:32:00,0,Crying On The Dancefloor
8272,CH4YN,2024-01-25 18:32:00,576,How I Fell in Love
8273,RSCL,2024-01-25 18:32:00,1077,Echo
8274,Fred again..,2024-01-25 18:32:00,0,Billie (loving arms)
8275,Maddix,2024-01-25 18:33:00,981,My Gasoline
8276,VisionV,2024-01-25 18:33:00,6848,Lonely
8277,Nu Aspect,2024-01-25 18:33:00,5770,Sinner
8278,Lavern,2024-01-25 18:35:00,140000,Hold Me
8279,Skrillex,2024-01-25 18:38:00,195937,Butterflies
8280,Alok,2024-01-25 18:41:00,175500,Jungle
8281,Fred again..,2024-01-25 18:46:00,278400,Clara (the night is dark)
8282,Sarz,2024-01-25 18:49:00,161111,Yo Fam!
8283,BUNT.,2024-01-25 18:55:00,132034,Clouds
8284,Skrillex,2024-01-25 19:02:00,267637,Fine Day Anthem
8285,Nu Aspect,2024-01-25 19:03:00,34918,Miss You
8286,Elley Duhé,2024-01-25 19:03:00,2101,MONEY ON THE DASH
8287,Sam Feldt,2024-01-25 19:03:00,1760,Crying On The Dancefloor
8288,Fred again..,2024-01-25 19:03:00,640,Billie (loving arms)
8289,CH4YN,2024-01-25 19:05:00,112551,How I Fell in Love
8290,Disclosure,2024-01-25 19:08:00,208524,You & Me - Rivo Remix
8291,RSCL,2024-01-25 19:11:00,134400,Echo
8292,Fred again..,2024-01-25 19:14:00,181545,ten
8293,Nu Aspect,2024-01-25 19:17:00,191166,Sinner
8294,Maddix,2024-01-25 19:21:00,236999,My Gasoline
8295,VisionV,2024-01-25 19:24:00,165961,Lonely
8296,Lavern,2024-01-25 19:26:00,140000,Hold Me
8297,Skrillex,2024-01-25 19:31:00,138183,Butterflies
8298,Skrillex,2024-01-25 19:31:00,32864,Fine Day Anthem
8299,Nu Aspect,2024-01-25 19:35:00,194107,Miss You
8300,Fred again..,2024-01-25 19:38:00,217265,Billie (loving arms)
8301,Sam Feldt,2024-01-25 19:41:00,173008,Crying On The Dancefloor
8302,Elley Duhé,2024-01-25 19:44:00,145666,MONEY ON THE DASH
8303,CH4YN,2024-01-25 21:09:00,97757,How I Fell in Love
8304,Skrillex,2024-01-25 21:13:00,208581,Fine Day Anthem
8305,Nu Aspect,2024-01-25 21:16:00,194107,Miss You
8306,Fred again..,2024-01-25 21:16:00,2005,leavemealone
8307,Fred again..,2024-01-25 21:16:00,17794,Billie (loving arms)
8308,Fred again..,2024-01-25 21:20:00,250702,Delilah (pull me out of this)
8309,Fred again..,2024-01-25 21:25:00,267946,Turn On The Lights again.. (feat. Future)
8310,Fred again..,2024-01-25 21:27:00,107720,Jungle
8311,Fred again..,2024-01-25 21:31:00,267946,Turn On The Lights again.. (feat. Future)
8312,Fred again..,2024-01-25 21:35:00,198805,Jungle
8313,Skrillex,2024-01-25 21:39:00,62196,Rumble
8314,Fred again..,2024-01-25 22:03:00,18710,Baby again..
8315,Fred again..,2024-01-25 22:06:00,201230,Danielle (smile on my face)
8316,Fred again..,2024-01-25 22:09:00,173917,I Saw You
8317,Fred again..,2024-01-25 22:10:00,13727,Secret
8318,Fred again..,2024-01-25 22:14:00,285375,Marea (we’ve lost dancing)
8319,Fred again..,2024-01-25 22:19:00,250702,Delilah (pull me out of this)
8320,Fred again..,2024-01-25 22:23:00,267946,Turn On The Lights again.. (feat. Future)
8321,Fred again..,2024-01-25 22:26:00,198805,Jungle
8322,Skrillex,2024-01-25 22:29:00,146571,Rumble
8323,Fred again..,2024-01-25 22:34:00,319963,Baby again..
8324,Barry Can't Swim,2024-01-25 22:41:00,1695,How It Feels
8325,Barry Can't Swim,2024-01-25 22:41:00,13653,God Is The Space Between Us
8326,Fred again..,2024-01-25 22:46:00,285375,Marea (we’ve lost dancing)
8327,Fred again..,2024-01-25 22:50:00,250702,Delilah (pull me out of this)
8328,Fred again..,2024-01-25 22:51:00,98140,Danielle (smile on my face)
8329,Fred again..,2024-01-25 22:55:00,18450,leavemealone
8330,Fred again..,2024-01-25 22:55:00,250702,Delilah (pull me out of this)
8331,Fred again..,2024-01-25 22:57:00,69172,Danielle (smile on my face)
8332,Skrillex,2024-01-25 23:00:00,146571,Rumble
8333,Fred again..,2024-01-25 23:01:00,1486,Kyle (i found you)
8334,Fred again..,2024-01-25 23:01:00,81064,Jungle
8335,Fred again..,2024-01-25 23:02:00,28421,Billie (loving arms)
8336,Fred again..,2024-01-25 23:06:00,18599,Bleu (better with time)
8337,Swedish House Mafia,2024-01-25 23:06:00,253433,Turn On The Lights again.. (feat. Future & Fred again..) - Anyma Remix
8338,Ryuichi Sakamoto,2024-01-25 23:11:00,286626,Merry Christmas Mr. Lawrence
8339,Ryuichi Sakamoto,2024-01-25 23:13:00,139563,Merry Christmas Mr. Lawrence
8340,Fred again..,2024-01-26 11:16:00,285375,Marea (we’ve lost dancing)
8341,Fred again..,2024-01-26 11:20:00,250702,Delilah (pull me out of this)
8342,Fred again..,2024-01-26 11:24:00,267946,Turn On The Lights again.. (feat. Future)
8343,Fred again..,2024-01-26 11:28:00,198805,Jungle
8344,Skrillex,2024-01-26 11:30:00,146571,Rumble
8345,Fred again..,2024-01-26 11:32:00,127777,Baby again..
8346,Fred again..,2024-01-26 11:36:00,201230,Danielle (smile on my face)
8347,Fred again..,2024-01-26 11:36:00,11261,I Saw You
8348,Fred again..,2024-01-26 11:41:00,304111,Secret
8349,Fred again..,2024-01-26 13:56:00,31837,Radio
8350,Fred again..,2024-01-26 13:56:00,1344,Follow
8351,Fred again..,2024-01-26 14:01:00,285375,Marea (we’ve lost dancing)
8352,Fred again..,2024-01-26 14:05:00,250702,Delilah (pull me out of this)
8353,Fred again..,2024-01-26 14:09:00,267946,Turn On The Lights again.. (feat. Future)
8354,Fred again..,2024-01-26 14:13:00,179679,Jungle
8355,Skrillex,2024-01-26 18:02:00,13075,Rumble
8356,Fred again..,2024-01-26 18:20:00,629,Delilah (pull me out of this)
8357,Fred again..,2024-01-26 18:20:00,175456,Marea (we’ve lost dancing)
8358,Fred again..,2024-01-26 18:25:00,285375,Marea (we’ve lost dancing)
8359,Fred again..,2024-01-26 18:29:00,250702,Delilah (pull me out of this)
8360,Fred again..,2024-01-26 18:33:00,267946,Turn On The Lights again.. (feat. Future)
8361,Fred again..,2024-01-26 18:37:00,198805,Jungle
8362,Fred again..,2024-01-26 18:39:00,12822,Baby again..
8363,Skrillex,2024-01-26 18:39:00,146571,Rumble
8364,Fred again..,2024-01-26 18:43:00,201230,Danielle (smile on my face)
8365,Fred again..,2024-01-26 18:43:00,13810,I Saw You
8366,Fred again..,2024-01-26 18:43:00,10666,Secret
8367,Barry Can't Swim,2024-01-26 18:45:00,3925,How It Feels
8368,Fred again..,2024-01-26 18:45:00,2997,leavemealone
8369,Fred again..,2024-01-26 18:45:00,118261,Radio
8370,Fred again..,2024-01-26 18:45:00,1098,adore u
8371,Fred again..,2024-01-26 18:46:00,55306,ten
8372,Fred again..,2024-01-26 18:51:00,285375,Marea (we’ve lost dancing)
8373,Fred again..,2024-01-26 18:55:00,250702,Delilah (pull me out of this)
8374,Fred again..,2024-01-26 19:00:00,267946,Turn On The Lights again.. (feat. Future)
8375,shae,2024-01-26 19:48:00,4981,Anybody
8376,Swedish House Mafia,2024-01-26 19:48:00,2560,Heaven Takes You Home (feat. Connie Constance)
8377,Fred again..,2024-01-26 19:48:00,114570,Jungle
8378,Ludovico Einaudi,2024-01-26 19:50:00,106666,Yerevan II
8379,Gibran Alcocer,2024-01-26 19:52:00,154500,Idea 1
8380,Jóhann Jóhannsson,2024-01-26 19:53:00,65040,Chalkboard
8381,Austin Farwell,2024-01-26 19:55:00,96663,Take Me Away
8382,Evgeny Grinko,2024-01-26 19:57:00,91303,See You Tomorrow
8383,Borrtex,2024-01-26 19:58:00,66156,It All Begins Here
8384,Sylvain Chauveau,2024-01-26 19:59:00,68493,Ferme Les Yeux
8385,Mercuzio Pianist,2024-01-26 20:00:00,95033,I Just Want You - From 'Castle'
8386,Volker Bertelmann,2024-01-26 20:02:00,121410,Maybe Her
8387,Jóhann Jóhannsson,2024-01-26 20:03:00,2883,The Theory of Everything
8388,Ben Crosland,2024-01-26 20:04:00,78413,Oceans Apart
8389,Borrtex,2024-01-26 20:06:00,137614,Reflections
8390,Ludovico Einaudi,2024-01-26 20:10:00,229826,Dietro Casa
8391,Andrea Vanzo,2024-01-26 20:11:00,48581,Soulmate
8392,Ludovico Einaudi,2024-01-26 20:16:00,315426,Experience
8393,Ludovico Einaudi,2024-01-26 20:22:00,357706,Nuvole Bianche
8394,Ludovico Einaudi,2024-01-26 20:25:00,203800,Una Mattina
8395,Ludovico Einaudi,2024-01-26 20:28:00,175492,Adieux
8396,Ludovico Einaudi,2024-01-26 20:32:00,199166,The Tree
8397,Ludovico Einaudi,2024-01-26 20:36:00,283280,Luminous
8398,Ludovico Einaudi,2024-01-26 20:40:00,198649,Wind Song
8399,Ludovico Einaudi,2024-01-26 20:44:00,278933,Fly
